PriceTable,ItemGroup,ItemName,ItemId,PR,ProcCode,StartMonth,EndMonth,ChargeAmt,AllowAmt,Modifier1,Modifier2,Modifier3,Modifier4,ItemKey,PriceTableKey,AcceptAssignment,StockUomAbbr,StockUomName
Medicare,Bathroom Aids,Silicone Condom Catheter,DYND23408H,Purchase,A4349,1,99999,3.2880,2.8100,,,,,1663,102,True,,
Medicare,Ambulatory Aids,CANE,E0100,Purchase,E0100,1,99999,30.9480,29.4500,NU,,,,429,102,True,,
Medicare,Ambulatory Aids,CANE,E0100,Rental,E0100,1,99999,8.7000,8.2700,RR,,,,429,102,True,,
Medicare,Ambulatory Aids,CANE - MEDLINE,E0100 - MEDLINE CANE,Purchase,E0100,1,99999,30.9480,29.4500,NU,,,,483,102,True,EA,Each(es)
Medicare,Ambulatory Aids,CANE - MEDLINE,E0100 - MEDLINE CANE,Rental,E0100,1,99999,8.7000,8.2700,RR,,,,483,102,True,EA,Each(es)
Medicare,Ambulatory Aids,CANE,E0105DONOTUSETHISITE,Purchase,E0105,1,99999,72.1080,68.6300,NU,,,,430,102,True,,
Medicare,Ambulatory Aids,CANE,E0105DONOTUSETHISITE,Rental,E0105,1,99999,13.0200,12.3900,RR,,,,430,102,True,,
Medicare,Ambulatory Aids,CRUTCHES,E0110,Purchase,E0110,1,99999,113.9160,108.4100,NU,,,,431,102,True,,
Medicare,Ambulatory Aids,CRUTCHES,E0110,Rental,E0110,1,99999,19.9560,18.9800,RR,,,,431,102,True,,
Medicare,Ambulatory Aids,CRUTCH FOREARM,E0111,Purchase,E0111,1,99999,74.4000,70.8000,NU,,,,432,102,True,,
Medicare,Ambulatory Aids,CRUTCH FOREARM,E0111,Rental,E0111,1,99999,10.5120,10.0100,RR,,,,432,102,True,,
Medicare,Ambulatory Aids,CRUTCHES UNDERARM,E0112,Purchase,E0112,1,99999,54.3360,51.7100,NU,,,,433,102,True,,
Medicare,Ambulatory Aids,CRUTCHES UNDERARM,E0112,Rental,E0112,1,99999,12.4080,11.8100,RR,,,,433,102,True,,
Medicare,Ambulatory Aids,CRUTCH UNDERARM,E0113,Purchase,E0113,1,99999,31.0440,29.5400,NU,,,,434,102,True,,
Medicare,Ambulatory Aids,CRUTCH UNDERARM,E0113,Rental,E0113,1,99999,7.5360,7.1800,RR,,,,434,102,True,,
Medicare,Ambulatory Aids,CRUTCHES UNDERARM,E0114,Purchase,E0114,1,99999,64.5720,61.4500,NU,,,,435,102,True,,
Medicare,Ambulatory Aids,CRUTCHES UNDERARM,E0114,Rental,E0114,1,99999,11.3400,10.7900,RR,,,,435,102,True,,
Medicare,Ambulatory Aids,CRUTCH,E0116,Purchase,E0116,1,99999,34.6320,32.9500,NU,,,,436,102,True,,
Medicare,Ambulatory Aids,CRUTCH,E0116,Rental,E0116,1,99999,7.9440,7.5700,RR,,,,436,102,True,,
Medicare,Ambulatory Aids,Knee Scooter,E0118,Purchase,E0118,1,99999,205.0000,177.4600,NU,,,,891,102,True,EA,Each(es)
Medicare,Bathroom Aids,"WALKER, RIGID (PICKUP), ADJUSTABLE OR FIXED HEIGHT",E0130,Purchase,E0130,1,99999,74.7000,53.1300,NU,KX,,,468,102,True,,
Medicare,Bathroom Aids,"WALKER, RIGID (PICKUP), ADJUSTABLE OR FIXED HEIGHT",E0130,Rental,E0130,1,99999,12.1800,5.3100,RR,KX,,,468,102,True,,
Medicare,Bathroom Aids,"WALKER, FOLDING (PICKUP), ADJUSTABLE OR FIXED HEIG",E0135,Purchase,E0135,1,99999,84.4440,53.1300,NU,KX,,,469,102,True,,
Medicare,Bathroom Aids,"WALKER, FOLDING (PICKUP), ADJUSTABLE OR FIXED HEIG",E0135,Rental,E0135,1,99999,13.7400,5.3100,RR,KX,,,469,102,True,,
Medicare,Bathroom Aids,"WALKER, WITH TRUNK SUPPORT, ADJUSTABLE OR FIXED HE",E0140,Rental,E0140,1,1,42.1440,31.1400,RR,KH,KX,,470,102,True,,
Medicare,Supplies - Medical/Surgical,"WALKER, RIGID, WHEELED, ADJUSTABLE OR FIXED HEIGHT",E0141,Purchase,E0141,1,99999,105.6600,55.5300,NU,KX,,,471,102,True,,
Medicare,Supplies - Medical/Surgical,"WALKER, RIGID, WHEELED, ADJUSTABLE OR FIXED HEIGHT",E0141,Rental,E0141,1,99999,15.3120,5.5500,RR,KX,,,471,102,True,,
Medicare,Ambulatory Aids,"WALKER, ADULT, WHEELED",E0143,Purchase,E0143,1,99999,108.7800,55.5300,NU,KX,,,484,102,True,,
Medicare,Ambulatory Aids,"WALKER, ADULT, WHEELED",E0143,Rental,E0143,1,99999,16.9320,5.5500,RR,KX,,,484,102,True,,
Medicare,Ambulatory Aids,"WALKER, FOLDING, WHEELED, MEDLINE, CASE",E0143 - MEDLINE - CS,Purchase,E0143,1,99999,108.7800,55.5300,NU,KX,,,472,102,True,,
Medicare,Ambulatory Aids,"WALKER, FOLDING, WHEELED, MEDLINE, CASE",E0143 - MEDLINE - CS,Rental,E0143,1,99999,16.9320,5.5500,RR,KX,,,472,102,True,,
Medicare,Ambulatory Aids,"WALKER, ENCLOSED, FOUR SIDED FRAMED, RIGID OR FOLD",E0144,Rental,E0144,1,1,37.5000,33.4600,RR,KH,KX,,473,102,True,,
Medicare,Ambulatory Aids,"WALKER, ENCLOSED, FOUR SIDED FRAMED, RIGID OR FOLD",E0144,Purchase,E0144,1,99999,360.1800,300.1500,NU,KX,,,473,102,True,,
Medicare,Ambulatory Aids,"WALKER, HEAVY DUTY, MULTIPLE BRAKING SYSTEM, VARIA",E0147,Purchase,E0147,1,99999,644.8680,479.7200,NU,KX,,,474,102,True,,
Medicare,Ambulatory Aids,"WALKER, HEAVY DUTY, MULTIPLE BRAKING SYSTEM, VARIA",E0147,Rental,E0147,1,99999,64.5000,47.9700,RR,KX,,,474,102,True,,
Medicare,Ambulatory Aids,"WALKER, HEAVY DUTY, WITHOUT WHEELS, RIGID OR FOLDI",E0148,Purchase,E0148,1,99999,137.3880,94.7500,NU,KX,,,475,102,True,,
Medicare,Ambulatory Aids,"WALKER, HEAVY DUTY, WITHOUT WHEELS, RIGID OR FOLDI",E0148,Rental,E0148,1,99999,13.7520,9.4800,RR,KX,,,475,102,True,,
Medicare,Ambulatory Aids,"WALKER, HEAVY DUTY, WHEELED, RIGID OR FOLDING, ANY",E0149,Rental,E0149,1,1,22.2000,12.9700,RR,KH,KX,,476,102,True,,
Medicare,Ambulatory Aids,"WALKER, HEAVY DUTY, WHEELED, RIGID OR FOLDING, ANY",E0149COPY,Rental,E0149,1,1,22.2000,12.9700,RR,KH,KX,,525,102,True,,
Medicare,Ambulatory Aids,"WALKER, HEAVY DUTY, WHEELED, RIGID OR FOLDING, ANY",E0149COPY1,Rental,E0149,1,1,22.2000,12.9700,RR,KH,KX,,526,102,True,,
Medicare,Ambulatory Aids,"PLATFORM ATTACHMENT, WALKER, EACH",E0154,Purchase,E0154,1,99999,73.7400,60.1600,NU,KX,,,477,102,True,,
Medicare,Ambulatory Aids,"PLATFORM ATTACHMENT, WALKER, EACH",E0154,Rental,E0154,1,99999,7.9800,6.0200,RR,KX,,,477,102,True,,
Medicare,Ambulatory Aids,"WHEEL ATTACHMENT, RIGID PICK-UP WALKER, PER PAIR",E0155,Purchase,E0155,1,99999,31.3560,26.1100,NU,KX,,,478,102,True,,
Medicare,Ambulatory Aids,"WHEEL ATTACHMENT, RIGID PICK-UP WALKER, PER PAIR",E0155,Rental,E0155,1,99999,3.5040,2.6100,RR,KX,,,478,102,True,,
Medicare,Ambulatory Aids,"SEAT ATTACHMENT, WALKER",E0156,Purchase,E0156,1,99999,27.5640,18.0300,NU,KX,,,479,102,True,EA,Each(es)
Medicare,Ambulatory Aids,"SEAT ATTACHMENT, WALKER",E0156,Rental,E0156,1,99999,3.2280,1.8000,RR,KX,,,479,102,True,EA,Each(es)
Medicare,Ambulatory Aids,"CRUTCH ATTACHMENT, WALKER, EACH",E0157,Purchase,E0157,1,99999,83.9640,59.8300,NU,KX,,,480,102,True,,
Medicare,Ambulatory Aids,"CRUTCH ATTACHMENT, WALKER, EACH",E0157,Rental,E0157,1,99999,8.7000,5.9800,RR,KX,,,480,102,True,,
Medicare,Ambulatory Aids,"LEG EXTENSIONS FOR WALKER, PER SET OF FOUR (4)",E0158,Purchase,E0158,1,99999,32.1960,25.5200,NU,KX,,,481,102,True,,
Medicare,Ambulatory Aids,"LEG EXTENSIONS FOR WALKER, PER SET OF FOUR (4)",E0158,Rental,E0158,1,99999,3.3960,2.5500,RR,KX,,,481,102,True,,
Medicare,Ambulatory Aids,"BRAKE ATTACHMENT FOR WHEELED WALKER, REPLACEMENT,",E0159,Purchase,E0159,1,99999,21.3840,17.4600,NU,KX,,,482,102,True,,
Medicare,Ambulatory Aids,"BRAKE ATTACHMENT FOR WHEELED WALKER, REPLACEMENT,",E0159,Rental,E0159,1,99999,2.1600,1.7500,RR,KX,,,482,102,True,,
Medicare,Ambulatory Aids,Sitz Bath,E0160,Purchase,E0160,1,99999,49.4280,36.4800,NU,,,,1651,102,True,EA,Each(es)
Medicare,Ambulatory Aids,Sitz Bath,E0160,Rental,E0160,1,99999,5.7960,3.6500,RR,,,,1651,102,True,EA,Each(es)
Medicare,Bathroom Aids,Commode Chair,E0163,Purchase,E0163,1,99999,117.3480,60.0600,NU,KX,,,488,102,True,EA,Each(es)
Medicare,Bathroom Aids,Commode Chair,E0163,Rental,E0163,1,99999,18.8760,6.0100,RR,KX,,,488,102,True,EA,Each(es)
Medicare,Bathroom Aids,Commode Chair,E0165,Rental,E0165,1,1,22.0800,13.5500,RR,KH,KX,,489,102,True,EA,Each(es)
Medicare,Bathroom Aids,Commode Chair,E0168,Purchase,E0168,1,99999,183.2700,134.2200,NU,KX,,,490,102,True,EA,Each(es)
Medicare,Bathroom Aids,Commode Chair,E0168,Rental,E0168,1,99999,19.2000,13.4200,RR,KX,,,490,102,True,EA,Each(es)
Medicare,,ALTERATING PRESSURE PAD WITH PUMP,E0181,Rental,E0181,1,1,29.8440,17.4700,RR,KH,KX,,718,102,True,EA,Each(es)
Medicare,,Dry pressure mattress,E0184,Purchase,E0184,1,99999,291.6240,186.6900,NU,,,,1686,102,True,,
Medicare,,Dry pressure mattress,E0184,Rental,E0184,1,1,33.4320,18.6700,RR,KH,KX,,1686,102,True,,
Medicare,Ambulatory Aids,Gel Pressure Pad for Mattress,E0185,Purchase,E0185,1,99999,336.1600,202.6500,NU,KX,,,491,102,True,EA,Each(es)
Medicare,Ambulatory Aids,Gel Pressure Pad for Mattress,E0185,Rental,E0185,1,99999,44.6760,20.2700,RR,KX,,,491,102,True,EA,Each(es)
Medicare,Ambulatory Aids,Air Pressure Mattress,E0186,Rental,E0186,1,1,27.7920,23.1300,RR,KH,KX,,492,102,True,EA,Each(es)
Medicare,Ambulatory Aids,Gel Pressure Mattress,E0196,Rental,E0196,1,1,43.7700,38.5600,RR,KH,KX,,493,102,True,EA,Each(es)
Medicare,,Electric heat pad standard,E0210,Purchase,E0210,1,99999,40.7520,38.7900,NU,,,,1135,102,True,,
Medicare,,Electric heat pad standard,E0210,Rental,E0210,1,99999,3.8400,3.6600,RR,,,,1135,102,True,,
Medicare,,"ELECTRIC HEAT PAD, MOIST",E0215,Purchase,E0215,1,99999,96.0960,84.1300,NU,,,,1259,102,True,,
Medicare,,"ELECTRIC HEAT PAD, MOIST",E0215,Rental,E0215,1,99999,10.0560,8.8100,RR,,,,1259,102,True,,
Medicare,Bathroom Aids,"BATH/SHOWER CHAIR, WITH OR WITHOUT WHEEL",E0240,Purchase,E0240,1,99999,49.9900,49.9900,NU,,,,460,102,True,EA,Each(es)
Medicare,Bathroom Aids,BATHTUB WALL RAIL EACH,E0241,Purchase,E0241,1,99999,27.0700,27.0700,,,,,461,102,True,EA,Each(es)
Medicare,Bathroom Aids,SUCTION CUP GRAB BAR,E0241 SUCTION,Purchase,E0241,1,99999,27.0700,27.0700,NU,,,,991,102,True,EA,Each(es)
Medicare,Bathroom Aids,RAISED TOILET SEAT,E0244,Purchase,E0244,1,99999,39.9900,39.9900,NU,KX,,,463,102,True,,
Medicare,Bathroom Aids,TUB STOOL OR BENCH,E0245,Purchase,E0245,1,99999,28.7900,28.7900,NU,,,,464,102,True,EA,Each(es)
Medicare,Bathroom Aids,TRANSFER TUB RAIL ATTACHMENT,E0246,Purchase,E0246,1,99999,48.5800,48.5800,NU,,,,465,102,True,EA,Each(es)
Medicare,Bathroom Aids,TRANSFER BENCH FOR TUB OR TOILET WITH OR,E0247,Purchase,E0247,1,99999,89.9900,89.9900,NU,,,,466,102,True,EA,Each(es)
Medicare,Bathroom Aids,"TRANSFER BENCH, HEAVY DUTY, FOR TUB OR T",E0248,Purchase,E0248,1,99999,170.3400,170.3400,NU,,,,467,102,True,EA,Each(es)
Medicare,Bathroom Aids,"TRANSFER BENCH, HEAVY DUTY, FOR TUB OR T",E0248 Transfer bench,Purchase,E0248,1,99999,170.3400,170.3400,NU,,,,1270,102,True,EA,Each(es)
Medicare,Beds,Hospital Bed,E0250,Rental,E0250,1,1,94.5000,71.6200,RR,KH,KX,,47,102,True,,
Medicare,Beds,Hospital Bed,E0251,Rental,E0251,1,1,82.1880,65.7400,RR,KH,KX,,48,102,True,,
Medicare,Beds,HOSPITAL BED,E0255,Rental,E0255,1,1,116.5680,72.4800,RR,KH,KX,,459,102,True,,
Medicare,Beds,Hospital Bed,E0256,Rental,E0256,1,1,93.7320,69.9800,RR,KH,KX,,49,102,True,,
Medicare,Beds,Semi Electric hospital bed,E0260,Rental,E0260,1,1,131.1360,72.4800,RR,KH,KX,,44,102,True,EA,Each(es)
Medicare,Beds,Hospital Bed,E0261,Rental,E0261,1,1,128.8680,72.4800,RR,KH,KX,,52,102,True,EA,Each(es)
Medicare,Beds,Hospital Bed,E0265,Rental,E0265,1,1,219.3480,179.1700,RR,KH,KX,,56,102,True,,
Medicare,Beds,Hospital Bed,E0266,Rental,E0266,1,1,193.1760,155.9000,RR,KH,KX,,57,102,True,,
Medicare,Beds - Components,Mattress,E0271,Purchase,E0271,1,99999,204.6840,136.3900,NU,KX,,,64,102,True,EA,Each(es)
Medicare,Beds - Components,Mattress,E0271,Rental,E0271,1,99999,20.9280,13.6400,RR,KX,,,64,102,True,EA,Each(es)
Medicare,Beds - Components,"Mattress, Innerspring",E0271InnerspringMat,Purchase,E0271,1,99999,204.6840,136.3900,NU,KX,,,504,102,True,EA,Each(es)
Medicare,Beds - Components,"Mattress, Innerspring",E0271InnerspringMat,Rental,E0271,1,99999,20.9280,13.6400,RR,KX,,,504,102,True,EA,Each(es)
Medicare,Beds - Components,Mattress,E0272,Purchase,E0272,1,99999,205.5720,165.9200,NU,KX,,,65,102,True,,
Medicare,Beds - Components,Mattress,E0272,Rental,E0272,1,99999,21.0480,16.5900,RR,KX,,,65,102,True,,
Medicare,Beds - Components,Over Bed Table,E0274,Purchase,E0274,1,99999,102.8700,102.8700,,,,,67,102,True,,
Medicare,,Bed pan standard,E0275,Purchase,E0275,1,99999,19.8840,17.7800,NU,,,,1128,102,True,EA,Each(es)
Medicare,,Bed pan standard,E0275,Rental,E0275,1,99999,2.0040,1.7800,RR,,,,1128,102,True,EA,Each(es)
Medicare,,"Fracture Bedpan, Bariatric, Graphite",E0276,Purchase,E0276,1,99999,19.6440,15.3700,NU,,,,1287,102,True,EA,Each(es)
Medicare,,"Fracture Bedpan, Bariatric, Graphite",E0276,Rental,E0276,1,99999,2.1600,1.5400,RR,,,,1287,102,True,EA,Each(es)
Medicare,Beds - Components,Bed Cradle,E0280,Purchase,E0280,1,99999,45.7920,38.5300,NU,KX,,,68,102,True,,
Medicare,Beds - Components,Bed Cradle,E0280,Rental,E0280,1,99999,4.7640,3.8500,RR,KX,,,68,102,True,,
Medicare,Beds,HOSPITAL BED,E0290,Rental,E0290,1,1,85.9080,67.6000,RR,KH,KX,,456,102,True,,
Medicare,Beds,HOSPITAL BED,E0291,Rental,E0291,1,1,64.9560,53.7300,RR,KH,KX,,457,102,True,,
Medicare,Beds,Hospital Bed,E0292,Rental,E0292,1,1,94.6680,71.2600,RR,KH,KX,,50,102,True,,
Medicare,Beds,Hospital Bed,E0293,Rental,E0293,1,1,84.0120,67.3600,RR,KH,KX,,51,102,True,,
Medicare,Beds,Hospital Bed,E0294,Rental,E0294,1,1,124.9080,72.4800,RR,KH,KX,,53,102,True,,
Medicare,Beds,Hospital Bed,E0295,Rental,E0295,1,1,122.7960,72.4800,RR,KH,KX,,54,102,True,,
Medicare,Beds,Hospital Bed,E0296,Rental,E0296,1,1,176.3520,139.7900,RR,KH,KX,,58,102,True,,
Medicare,Beds,Hospital Bed,E0297,Rental,E0297,1,1,152.9400,123.3600,RR,KH,KX,,59,102,True,,
Medicare,Beds,Hospital Bed,E0301,Rental,E0301,1,1,276.7920,183.6300,RR,KH,KX,,60,102,True,,
Medicare,Beds,Hospital Bed,E0302,Rental,E0302,1,1,777.1200,549.4500,RR,KH,KX,,61,102,True,,
Medicare,Beds,Hospital Bed,E0303,Rental,E0303,1,1,299.3640,185.7200,RR,KH,KX,,62,102,True,,
Medicare,Beds,Hospital Bed,E0304,Rental,E0304,1,1,820.9800,563.1600,RR,KH,KX,,63,102,True,,
Medicare,Beds - Components,Bed Side Rails,E0305,Rental,E0305,1,1,16.9920,12.1400,RR,KH,KX,,69,102,True,,
Medicare,Beds - Components,"Bed Side Rails, Half Length",E0305SideRailHalf,Rental,E0305,1,1,16.9920,12.1400,RR,KH,KX,,505,102,True,,
Medicare,Beds - Components,Bed Side Rails,E0310,Purchase,E0310,1,99999,181.5360,126.5700,NU,KX,,,70,102,True,,
Medicare,Beds - Components,Bed Side Rails,E0310,Rental,E0310,1,99999,19.9440,12.6600,RR,KX,,,70,102,True,,
Medicare,Beds - Components,Safety Enclosure Frame,E0316,Rental,E0316,1,1,267.3480,248.4600,RR,KH,KX,,72,102,True,,
Medicare,Ambulatory Aids,URINAL MALE JUG,E0325,Purchase,E0325,1,99999,12.6000,11.0300,NU,KX,,,439,102,True,EA,Each(es)
Medicare,Ambulatory Aids,URINAL MALE JUG,E0325,Rental,E0325,1,99999,1.5720,1.1000,RR,,,,439,102,True,EA,Each(es)
Medicare,HME - Incontinence Products,URINAL FEMALE JUG,E0326,Purchase,E0326,1,99999,13.7520,11.8300,NU,,,,440,102,True,,
Medicare,HME - Incontinence Products,URINAL FEMALE JUG,E0326,Rental,E0326,1,99999,1.4160,1.1800,RR,,,,440,102,True,,
Medicare,Oxygen - Gaseous,Portable Gaseous Oxygen System,E0431,Rental,E0431,1,99999,61.8000,20.6800,RR,KX,,,495,102,True,EA,Each(es)
Medicare,Oxygen - Gaseous,Portable Gaseous Oxygen System,E0431,Rental,E0431,1,36,61.8000,20.6800,RR,N1,,,495,102,True,EA,Each(es)
Medicare,Oxygen - Gaseous,Portable Gaseous Oxygen System,E0431,Rental,E0431,1,36,61.8000,20.6800,RR,N2,,,495,102,True,EA,Each(es)
Medicare,Oxygen - Gaseous,Portable Gaseous Oxygen System,E0431,Rental,E0431,1,36,61.8000,20.6800,RR,N3,,,495,102,True,EA,Each(es)
Medicare,Oxygen - Supplies,PORTABLE OXYGEN CONTENTS,E0443,Purchase,E0443,1,99999,71.5300,55.0800,,,,,723,102,True,EA,Each(es)
Medicare,Oxygen - Pulse Oximeters,OXIMETER DEVICE,E0445,Purchase,E0445,1,99999,49.9900,49.9900,,,,,1680,102,False,,
Medicare,,Cough stimulating device,E0482,Rental,E0482,1,1,612.1680,582.5900,RR,KH,,,900,102,True,EA,Each(es)
Medicare,,Humidif extens supple w ippb,E0550,Rental,E0550,1,1,80.0160,70.0500,RR,KH,,,1397,102,True,EA,Each(es)
Medicare,Respiratory - Nebulizers,Nebulizer W/ Compressor,E0570,Rental,E0570,1,1,15.1000,6.5600,RR,KH,KX,,496,102,True,EA,Each(es)
Medicare,Respiratory - Suction,"Respiratory Suction Pump, Home Model, PO",E0600,Rental,E0600,1,1,67.2240,63.9700,RR,KH,,,497,102,True,EA,Each(es)
Medicare,,Blood Glucose Monitor,E0607,Purchase,E0607,1,99999,109.4040,93.3600,NU,,,,1566,102,True,EA,Each(es)
Medicare,,Blood Glucose Monitor,E0607,Rental,E0607,1,99999,10.9320,9.3300,RR,,,,1566,102,True,EA,Each(es)
Medicare,Ambulatory Aids,"Sling or Seat, Patient Lift, Canvas or Nylon",E0621,Purchase,E0621,1,99999,112.6400,103.0500,NU,KX,,,499,102,True,EA,Each(es)
Medicare,Ambulatory Aids,"Sling or Seat, Patient Lift, Canvas or Nylon",E0621,Rental,E0621,1,99999,11.5800,10.3100,RR,KX,,,499,102,True,EA,Each(es)
Medicare,,"SEAT LIFT MECH, ELECTRIC ANY",E0627,Purchase,E0627,1,99999,422.6040,280.8800,NU,,,,1096,102,True,EA,Each(es)
Medicare,,"SEAT LIFT MECH, ELECTRIC ANY",E0627,Rental,E0627,1,99999,42.2520,28.0900,RR,,,,1096,102,True,EA,Each(es)
Medicare,,"SEAT LIFT MECH, ELECTRIC ANY",E0627 RENTAL,Purchase,E0627,1,99999,422.6040,280.8800,NU,,,,1097,102,True,EA,Each(es)
Medicare,,"SEAT LIFT MECH, ELECTRIC ANY",E0627 RENTAL,Rental,E0627,1,99999,42.2520,28.0900,RR,,,,1097,102,True,EA,Each(es)
Medicare,Ambulatory Aids,"Patient Lift, Hydraulic or Mechanical",E0630,Rental,E0630,1,1,115.3320,69.9700,RR,KH,KX,,500,102,True,EA,Each(es)
Medicare,Ambulatory Aids,"Patient Lift, Hydraulic or Mechanical",E0630,Purchase,E0630,1,99999,1500.0000,1045.7500,NU,,,,500,102,True,EA,Each(es)
Medicare,,Electric Patient Lift,E0635,Rental,E0635,1,1,179.8320,130.6300,RR,KH,KX,,1292,102,True,EA,Each(es)
Medicare,,Sit To Stand Lift,E0637,Purchase,E0637,1,99999,2525.9640,2104.9700,NU,,,,1388,102,True,EA,Each(es)
Medicare,,Sit To Stand Lift,E0637,Rental,E0637,1,99999,252.6120,210.5100,RR,,,,1388,102,True,EA,Each(es)
Medicare,,"Safety equipment, device or accessory, any type",E0700,Purchase,E0700,1,99999,15.3000,15.3000,,,,,1570,102,True,EA,Each(es)
Medicare,Wheelchair Accessories,TRANSFER DEVICE,E0705,Purchase,E0705,1,99999,73.5000,52.0000,NU,KX,,,405,102,True,,
Medicare,Wheelchair Accessories,TRANSFER DEVICE,E0705,Rental,E0705,1,99999,8.6280,5.2000,RR,,,,405,102,True,,
Medicare,Wheelchair Accessories,TRANSFER DEVICE,E0705,Rental,E0705,1,99999,8.6280,7.5600,RR,KU,,,405,102,True,,
Medicare,IV Group,IV Pole,E0776,Purchase,E0776,1,99999,170.0200,170.0200,NU,KX,,,501,102,True,EA,Each(es)
Medicare,,INSULIN PUMPS TANDEM TSLIM,E0784,Rental,E0784,1,1,589.1400,543.0800,RR,KH,,,1019,102,True,EA,Each(es)
Medicare,Beds - Components,Trapeze Bars,E0910,Rental,E0910,1,1,20.3040,12.8600,RR,KH,KX,,73,102,True,,
Medicare,Beds - Components,Trapeze Bars,E0911,Rental,E0911,1,1,60.5520,49.2300,RR,KH,KX,,74,102,True,,
Medicare,Beds - Components,Trapeze Bars,E0912,Rental,E0912,1,1,128.7480,92.2200,RR,KH,KX,,75,102,True,,
Medicare,Beds - Components,Trapeze Bars,E0940,Rental,E0940,1,1,36.5040,24.2200,RR,KH,KX,,76,102,True,,
Medicare,Wheelchair Accessories,WHEELCHAIR ACCESSORY,E0950,Purchase,E0950,1,99999,115.7160,86.0100,NU,KX,,,406,102,True,,
Medicare,Wheelchair Accessories,WHEELCHAIR ACCESSORY,E0950,Purchase,E0950,1,99999,115.7160,106.4100,NU,KU,KX,,406,102,True,,
Medicare,Wheelchair Accessories,WHEELCHAIR ACCESSORY,E0950,Rental,E0950,1,99999,11.5800,8.6000,RR,KX,,,406,102,True,,
Medicare,Wheelchair Accessories,WHEELCHAIR ACCESSORY,E0950,Rental,E0950,1,99999,11.5800,10.6600,RR,KU,KX,,406,102,True,,
Medicare,Wheelchair Accessories,Half Lap Tray,E0950HalfLapTray,Purchase,E0950,1,99999,115.7160,86.0100,NU,KX,,,1052,102,True,EA,Each(es)
Medicare,Wheelchair Accessories,Half Lap Tray,E0950HalfLapTray,Purchase,E0950,1,99999,115.7160,106.4100,NU,KU,KX,,1052,102,True,EA,Each(es)
Medicare,Wheelchair Accessories,Half Lap Tray,E0950HalfLapTray,Rental,E0950,1,99999,11.5800,8.6000,RR,KX,,,1052,102,True,EA,Each(es)
Medicare,Wheelchair Accessories,Half Lap Tray,E0950HalfLapTray,Rental,E0950,1,99999,11.5800,10.6600,RR,KU,KX,,1052,102,True,EA,Each(es)
Medicare,Wheelchair Accessories,HEEL LOOP/HOLDER,E0951,Purchase,E0951,1,99999,24.0240,14.4900,NU,KX,,,239,102,True,,
Medicare,Wheelchair Accessories,HEEL LOOP/HOLDER,E0951,Purchase,E0951,1,99999,24.0240,22.8700,NU,KU,KX,,239,102,True,,
Medicare,Wheelchair Accessories,HEEL LOOP/HOLDER,E0951,Rental,E0951,1,99999,2.4600,1.4500,RR,KX,,,239,102,True,,
Medicare,Wheelchair Accessories,HEEL LOOP/HOLDER,E0951,Rental,E0951,1,99999,2.4600,2.3400,RR,KU,KX,,239,102,True,,
Medicare,Wheelchair Accessories,TOE LOOP/HOLDER,E0952,Purchase,E0952,1,99999,24.1200,20.1900,NU,KX,,,240,102,True,,
Medicare,Wheelchair Accessories,TOE LOOP/HOLDER,E0952,Purchase,E0952,1,99999,24.1200,22.6900,NU,KU,KX,,240,102,True,,
Medicare,Wheelchair Accessories,TOE LOOP/HOLDER,E0952,Rental,E0952,1,99999,2.4600,2.0200,RR,KX,,,240,102,True,,
Medicare,Wheelchair Accessories,TOE LOOP/HOLDER,E0952,Rental,E0952,1,99999,2.4600,2.3400,RR,KU,KX,,240,102,True,,
Medicare,Wheelchair Accessories,LATERAL THIGH OR KNEE SUPPORT,E0953,Purchase,E0953,1,99999,124.7280,87.1400,NU,,,,375,102,True,,
Medicare,Wheelchair Accessories,LATERAL THIGH OR KNEE SUPPORT,E0953,Purchase,E0953,1,99999,124.7280,118.7000,NU,KU,,,375,102,True,,
Medicare,Wheelchair Accessories,LATERAL THIGH OR KNEE SUPPORT,E0953,Rental,E0953,1,99999,12.4680,8.7100,RR,,,,375,102,True,,
Medicare,Wheelchair Accessories,LATERAL THIGH OR KNEE SUPPORT,E0953,Rental,E0953,1,99999,12.4680,11.8600,RR,KU,,,375,102,True,,
Medicare,Wheelchair Accessories,FOOT BOX,E0954,Purchase,E0954,1,99999,79.2600,63.3900,NU,,,,241,102,True,,
Medicare,Wheelchair Accessories,FOOT BOX,E0954,Purchase,E0954,1,99999,79.2600,74.8000,NU,KU,,,241,102,True,,
Medicare,Wheelchair Accessories,FOOT BOX,E0954,Rental,E0954,1,99999,8.0160,6.3400,RR,,,,241,102,True,,
Medicare,Wheelchair Accessories,FOOT BOX,E0954,Rental,E0954,1,99999,8.0160,7.5900,RR,KU,,,241,102,True,,
Medicare,Wheelchair Accessories,"HEADREST, CUSHIONED, ANY TYPE, INCLUDING FIXED MOU",E0955,Purchase,E0955,1,99999,212.9880,162.0600,NU,KX,,,376,102,True,,
Medicare,Wheelchair Accessories,"HEADREST, CUSHIONED, ANY TYPE, INCLUDING FIXED MOU",E0955,Purchase,E0955,1,99999,212.9880,177.4900,NU,KU,KX,,376,102,True,,
Medicare,Wheelchair Accessories,"HEADREST, CUSHIONED, ANY TYPE, INCLUDING FIXED MOU",E0955,Rental,E0955,1,1,25.5840,16.8900,RR,KH,KX,,376,102,True,,
