PriceTable,ItemGroup,ItemName,ItemId,PR,ProcCode,StartMonth,EndMonth,ChargeAmt,AllowAmt,Modifier1,Modifier2,Modifier3,Modifier4,ItemKey,PriceTableKey,AcceptAssignment,StockUomAbbr,StockUomName
NY Medicaid,HME - Incontinence Products,XL CLASSIC DIAPERS,973141 BAG,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1085,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,973141 CASE XL DIAPERS,973141 CASE,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1086,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,MEDIUM DIAPERS,973142 BAG,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1076,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,973142 CASE,973142 CASE,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1077,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,Male Toddler Training Pants,993238BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,1297,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,993238CASE,993238CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,1298,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,"PANTS, TRAINING COMFEES GIRL SZ4T-5T (19/BG 6BG/CS",993240 BAG,Purchase,T4533,1,99999,0.4000,0.4000,,,,,784,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,"PANTS, TRAINING COMFEES GIRL SZ4T-5T (19/BG 6BG/CS",993240 CASE,Purchase,T4533,1,99999,0.4000,0.4000,,,,,785,105,True,CA,Case(s)
NY Medicaid,,Alcohol wipes per box,A4245,Purchase,A4245,1,99999,1.4900,1.4900,,,,,1113,105,True,EA,Each(es)
NY Medicaid,,Blood glucose/reagent strips,A4253,Purchase,A4253,1,99999,14.4700,14.4700,,,,,1116,105,True,EA,Each(es)
NY Medicaid,,Lancet device each,A4258,Purchase,A4258,1,99999,3.5400,3.5400,,,,,1119,105,True,EA,Each(es)
NY Medicaid,,Lancets Box of 100,A4259,Purchase,A4259,1,99999,1.7000,1.7000,,,,,1563,105,True,BX,Box(es)
NY Medicaid,Ambulatory Aids,A4310  foley catheter tray,A4310 foley catheter,Purchase,A4320,1,99999,2.0000,1.6200,,,,,1655,105,True,,
NY Medicaid,Ambulatory Aids,Irrigation Trays,A4320,Purchase,A4320,1,99999,2.0000,1.6200,,,,,1613,105,True,,
NY Medicaid,Ambulatory Aids,Irrigation syringe,A4322,Purchase,A4322,1,99999,4.4800,4.4800,,,,,860,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,"Lubricant, individual sterile packet",A4332,Purchase,A4332,1,99999,0.1400,0.1400,,,,,930,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,A4338 foley catheter,A4338 foley catheter,Purchase,A4320,1,99999,2.0000,1.6200,,,,,1654,105,True,,
NY Medicaid,Bathroom Aids,Cath indw foley 2 way silicn,A4344,Purchase,A4344,1,99999,1.0000,1.0000,,,,,856,105,True,EA,Each(es)
NY Medicaid,,"MALE EXTERNAL CATHETER WITH OR WITHOUT ADHESIVE,",A4347,Purchase,A4347,1,99999,20.7600,20.7600,,,,,1243,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,Straight tip urine catheter,A4351,Purchase,A4351,1,99999,2.2700,2.2700,,,,,1166,105,True,EA,Each(es)
NY Medicaid,,Coude tip urinary catheter,A4352,Purchase,A4352,1,99999,9.4300,9.4300,,,,,1177,105,True,EA,Each(es)
NY Medicaid,,Intermittent urinary cath,A4353,Purchase,A4353,1,99999,10.2700,10.2700,,,,,1139,105,True,EA,Each(es)
NY Medicaid,,"Bedside drainage bag, day or night, with or withou",A4357,Purchase,A4537,1,99999,10.2900,10.2900,,,,,1242,105,True,EA,Each(es)
NY Medicaid,,"Urinary drainage bag, leg or abdomen, vinyl, with",A4358,Purchase,A4358,1,99999,10.0000,10.0000,,,,,1241,105,True,EA,Each(es)
NY Medicaid,,Urinary plastic pouch w fcpl 10 per box,A4379,Purchase,A4379,1,99999,22.0400,22.0400,,,,,1007,105,True,BX,Box(es)
NY Medicaid,,Ost sknbar w/o conv<=4 sq in 10 per box,A4414,Purchase,A4414,1,99999,7.2200,7.2200,,,,,1006,105,True,BX,Box(es)
NY Medicaid,Bathroom Aids,"Ostomy pouch, closed",A4416,Purchase,A4416,1,99999,3.3700,3.3700,,,,,881,105,True,EA,Each(es)
NY Medicaid,,Ost urine pch w b/bltin conv,A4430,Purchase,A4430,1,99999,13.6000,13.6000,,,,,1394,105,True,EA,Each(es)
NY Medicaid,,Os pch urine w bar/fange/tap- 10 per box,A4432,Purchase,A4432,1,99999,5.2700,4.2100,,,,,1005,105,True,BX,Box(es)
NY Medicaid,HME - Incontinence Products,DISPOSABLE UNDERPADS,A4554,Purchase,A4554,1,99999,0.3360,0.2900,,,,,437,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,DISPOSABLE UNDERPADS,A4554,Purchase,A4554,1,99999,0.3360,0.2900,,,,,437,105,True,EA,Each(es)
NY Medicaid,,Arm sling,A4565,Purchase,A4565,1,99999,6.5300,6.5300,,,,,1239,105,True,,
NY Medicaid,,Oxygen Mask,A4620,Purchase,A4620,1,99999,0.8900,0.8900,,,,,1129,105,True,EA,Each(es)
NY Medicaid,,Oropharyngeal suction cath,A4628,Purchase,A4628,1,99999,5.3800,5.3800,,,,,913,105,True,EA,Each(es)
NY Medicaid,,Sphygmomanometer/blood pressure,A4660,Purchase,A4660,1,99999,20.8000,20.8000,,,,,838,105,True,EA,Each(es)
NY Medicaid,,Automatic blood pressure monitor,A4670,Purchase,A4670,1,99999,50.5000,50.5000,,,,,839,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,GLOVES / VINYL,A4927,Purchase,A4927,1,99999,7.9900,4.6000,,,,,438,105,True,BX,Box(es)
NY Medicaid,HME - Incontinence Products,GLOVES / VINYL,A4927COPY,Purchase,A4927,1,99999,7.9900,4.5500,NU,,,,919,105,True,BX,Box(es)
NY Medicaid,Ambulatory Aids,Diabetic Shoe,A5500,Purchase,A5500,1,99999,75.0000,75.0000,RT,,,,924,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,Diabetic Shoe,A5500,Purchase,A5500,1,99999,75.0000,75.0000,LT,,,,924,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,Insert,A5512,Purchase,A5512,1,99999,30.0000,30.0000,LT,,,,925,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,Insert,A5512,Purchase,A5512,1,99999,30.0000,30.0000,RT,,,,925,105,True,EA,Each(es)
NY Medicaid,Ankle & Foot Orthosis,Multi den insert custom mold,A5513,Purchase,A5513,1,99999,56.8200,56.8200,RT,,,,979,105,True,EA,Each(es)
NY Medicaid,,"GAUZE, NON-IMPREGNATED, STERILE",A6220,Purchase,A6220,1,99999,1.0900,1.0900,,,,,1296,105,True,,
NY Medicaid,,"Gauze, impregnated",a6230,Purchase,A6230,1,99999,1.8400,1.8400,,,,,1294,105,True,,
NY Medicaid,,Hydrocolld drg,A6237,Purchase,A6237,1,99999,1.3200,1.3200,,,,,906,105,True,EA,Each(es)
NY Medicaid,,Transparent film,A6258,Purchase,A6258,1,99999,1.1700,1.1700,,,,,1295,105,True,,
NY Medicaid,,"Gauze, non-impregnated, sterile",A6402,Purchase,A6402,1,99999,0.1400,0.1400,,,,,1265,105,True,EA,Each(es)
NY Medicaid,,"Gauze, non-impregnated, sterile",A6402COPYCOPY,Purchase,A6402,1,99999,0.1400,0.1400,,,,,1267,105,True,EA,Each(es)
NY Medicaid,,Conform band,A6443,Purchase,A6443,1,99999,0.4400,0.4400,,,,,1277,105,True,EA,Each(es)
NY Medicaid,,Conform band,A6443ConformBand,Purchase,A6443,1,99999,0.4400,0.4400,,,,,1278,105,True,EA,Each(es)
NY Medicaid,,"Lt compres band >=3"" <5""/yd",A6449,Purchase,A6449,1,99999,2.8000,2.8000,,,,,1283,105,True,EA,Each(es)
NY Medicaid,,Disposable canister for pump,A7000,Purchase,A7000,1,99999,12.2900,12.2900,,,,,1280,105,True,EA,Each(es)
NY Medicaid,,Tubing used w suction pump,A7002,Purchase,A7002,1,99999,5.1000,5.1000,,,,,916,105,True,EA,Each(es)
NY Medicaid,Supplies - Medical/Surgical,Administration Set,A7005,Purchase,A7005,1,99999,28.6440,16.1900,NU,,,,486,105,True,EA,Each(es)
NY Medicaid,Respiratory - Misc.,Aerosol Mask,A7015,Purchase,A7015,1,99999,2.0880,2.0880,NU,,,,487,105,True,EA,Each(es)
NY Medicaid,,Soft protect helmet prefab,A8000,Purchase,A8000,1,99999,244.7500,244.7500,,,,,1558,105,True,EA,Each(es)
NY Medicaid,,Soft protect helmet prefab,A8000,Rental,A8000,1,99999,24.4800,24.4800,,,,,1558,105,True,EA,Each(es)
NY Medicaid,Wheelchair Accessories,NON-COVERED ITEM,A9270,Purchase,A9270,1,99999,,,NU,,,,391,105,True,,
NY Medicaid,Wheelchair Accessories,MISCELLANEOUS DME SUPPLY,A9900,Purchase,A9900,1,99999,,,NU,,,,395,105,True,,
NY Medicaid,Ankle & Foot Orthosis,"Air and Foam Stirrup Ankle Splint, Universal, 10""H",AirAndFoamStirrup,Purchase,L4350,1,99999,105.8160,105.8160,RT,,,,1523,105,True,EA,Each(es)
NY Medicaid,Ankle & Foot Orthosis,"Air and Foam Stirrup Ankle Splint, Universal, 10""H",AirAndFoamStirrup,Purchase,L4350,1,99999,105.8160,105.8160,LT,,,,1523,105,True,EA,Each(es)
NY Medicaid,Ankle & Foot Orthosis,"Air and Foam Stirrup Ankle Splint, Universal, 10""H",AirAndFoamStirrup,Purchase,L4350,1,99999,105.8160,105.8160,LT,RT,,,1523,105,True,EA,Each(es)
NY Medicaid,Ankle & Foot Orthosis,"Air and Foam Stirrup Ankle Splint, Universal, 10""H",AirAndFoamStirrup,Purchase,L4350,1,99999,105.8160,105.8160,,,,,1523,105,True,EA,Each(es)
NY Medicaid,Wheelchair Accessories,ANTI-ROLLBACK DEVICE,ANTI-TIPPER PAIR,Purchase,E0974,1,99999,106.5120,44.5500,NU,,,,659,105,True,PR,Pair(s)
NY Medicaid,Wheelchair Accessories,ANTI-TIPPING DEVICE PAIR,ANTITIPPERDEVICEPAIR,Purchase,E0971,1,99999,63.6960,37.9200,NU,RT,,,660,105,True,PR,Pair(s)
NY Medicaid,Wheelchair Accessories,ANTI-TIPPING DEVICE PAIR,ANTITIPPERDEVICEPAIR,Purchase,E0971,1,99999,63.6960,37.9200,NU,LT,,,660,105,True,PR,Pair(s)
NY Medicaid,Wheelchair Accessories,ANTI-TIPPING DEVICE PAIR,ANTITIPPERDEVICEPAIR,Purchase,E0971,1,99999,63.6960,37.9200,NU,RT,LT,,660,105,True,PR,Pair(s)
NY Medicaid,,ALTERATING PRESSURE PAD WITH PUMP,APPWITHPUMP,Purchase,E0181,1,99999,140.0000,121.0000,NU,,,,719,105,True,EA,Each(es)
NY Medicaid,,Enter feed supkit syr by day,B4034,Purchase,B4034,1,99999,1.0100,1.0100,,,,,1110,105,True,EA,Each(es)
NY Medicaid,Enteral - Nutrients,ENTERAL FEEDING SUPPLY KIT,B4036,Purchase,B4036,1,99999,6.5600,4.3000,,,,,852,105,True,EA,Each(es)
NY Medicaid,Enteral - Nutrients,Enteral Formula,B4100,Purchase,B4100,1,99999,,,NU,,,,737,105,True,EA,Each(es)
NY Medicaid,Enteral - Nutrients,Enteral Formula,B4150,Purchase,B4150,1,99999,0.7320,0.4900,NU,,,,507,105,True,EA,Each(es)
NY Medicaid,Enteral - Nutrients,Enteral Formula,B4150COPY,Purchase,B4150,1,99999,0.7320,0.4900,NU,,,,508,105,True,EA,Each(es)
NY Medicaid,Enteral - Nutrients,Enteral formula,B4152,Purchase,B4152,1,99999,0.3900,0.3900,,,,,903,105,True,EA,Each(es)
NY Medicaid,Enteral - Nutrients,Enteral Formula,B4154,Purchase,B4154,1,99999,0.9700,0.9700,,,,,1608,105,True,,
NY Medicaid,Enteral - Nutrients,Enteral Formula,B4155,Purchase,B4155,1,99999,2.5000,1.2100,NU,,,,820,105,True,EA,Each(es)
NY Medicaid,Enteral - Nutrients,Enteral Formula,B4160,Purchase,B4160,1,99999,2.5000,1.3500,NU,,,,821,105,True,EA,Each(es)
NY Medicaid,,MIC-KEY Continuous Feed Extension Set with Right,BAA012112H,Purchase,B4088,1,99999,46.4200,46.4200,,,,,1555,105,True,EA,Each(es)
NY Medicaid,,Feeding Tube Kit with Internal Retention Balloon,BAA81401425,Purchase,B4088,1,99999,46.4200,46.4200,,,,,1556,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,BABY DIAPERS SIZE 2 CASE,BABYDIAPERSSIZE2CASE,Purchase,T4533,1,99999,0.3900,0.3900,NU,,,,607,105,True,CA,Case(s)
NY Medicaid,,Back Brace,BackBrace,Purchase,L0643,1,99999,180.1200,112.9200,,,,,1420,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,BARIATRIC DROP ARM COMMODE,"BAR,DROPARMCOMMODE",Purchase,E0168,1,99999,200.0000,153.5200,,,,,535,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,BAR3IN1COMMODEEACH,BAR3IN1COMMODEEACH,Purchase,E0168,1,99999,200.0000,153.5200,,,,,549,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"BARIATRIC WC 22"" ELR","BARIATRICWC22""ELR",Rental,K0006,1,99999,135.4800,73.7000,RR,,,,676,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"BARIATRIC WC 22"" ELR","BARIATRICWC22""ELR",Purchase,K0006,1,99999,771.1000,737.0300,NU,,,,676,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,BARIATRIC BLUE ROLLATOR,BARROLLATORBLUE,Purchase,E0149,1,99999,162.7600,162.7600,NU,,,,527,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,"BARIATRIC BATH/SHOWER CHAIR, WITH OR WITHOUT WHEEL",BARSHOWERCHAIREACH,Purchase,E0240,1,99999,49.9900,38.3400,NU,,,,677,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,5.5x10.5 LINERS,BCPE01Z,Purchase,T4535,1,99999,0.2900,0.2900,,,,,1665,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,CONTOURPLUS BLADDER CONTROL PAD FOR INCONTINENCE,BCPE02,Purchase,T4535,1,99999,0.2900,0.2900,,,,,1490,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,CONTOURPLUS BLADDER CONTROL PAD FOR INCONTINENCE,BCPE02Z,Purchase,T4535,1,99999,0.2900,0.2900,,,,,1489,105,True,BG,Bag(s)
NY Medicaid,Beds - Components,BedRails,BedRails,Purchase,E0310,1,99999,181.5360,115.3500,NU,,,,1379,105,True,PR,Pair(s)
NY Medicaid,,Blood Glucose Monitor,BloodGlucoseMonitor,Purchase,E0607,1,99999,109.4000,109.4000,,,,,1567,105,True,EA,Each(es)
NY Medicaid,,Blood Glucose Monitor,BloodGlucoseMonitor,Rental,E0607,1,99999,10.9300,10.9300,,,,,1567,105,True,EA,Each(es)
NY Medicaid,Beds - Components,Blood pressure cuff large,BloodPressureCuff,Purchase,E1399,1,99999,,,NU,,,,1403,105,True,,
NY Medicaid,,UrinaryDrainageBagsContinuousIrrigation4L,BRD153509H,Purchase,A4357,1,99999,10.2900,10.2900,,,,,1527,105,True,EA,Each(es)
NY Medicaid,,"Spirit Male External Catheter, Style 1, Medium, 29",BRD35102H,Purchase,A6237,1,99999,1.5300,1.5300,,,,,1576,105,True,EA,Each(es)
NY Medicaid,,"Spirit Male External Catheter, Style 1, Medium, 29",BRD35102H,Purchase,A4349,1,99999,1.5300,1.5300,,,,,1576,105,True,EA,Each(es)
NY Medicaid,Breast Pumps,"Breast Pump Electric, DUAL ELETRIC, DRIVE MEDICAL",BREASTPUMPEACH,Purchase,E0603,1,99999,200.0000,173.4700,,,,,716,105,True,EA,Each(es)
NY Medicaid,,"ENFit Transition Connector, Nonsterile",BXTF00071EDH,Purchase,B4035,1,99999,5.6600,5.6600,,,,,1578,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,CRUTCHES UNDERARM,"Crutches,Adult",Purchase,E0114,1,99999,23.6100,23.6100,,,,,886,105,True,,
NY Medicaid,Enteral - Nutrients,DIABETICSOURCE AC,DIABETICSOURCE AC,Purchase,B4154,1,99999,0.9700,0.9700,,,,,1609,105,True,,
NY Medicaid,,Disposable canister for pump,Disposablecanister,Purchase,A7000,1,99999,12.2900,12.2900,,,,,1281,105,True,EA,Each(es)
NY Medicaid,Oxygen - Concentrators,Oxygen Concentrator,DONTUSE,Rental,E1390,1,99999,181.0000,150.0000,RR,,,,1386,105,True,PK,Package(s)
NY Medicaid,Bathroom Aids,Commode Chair,DROPARMCOMMODEEACH,Purchase,E0165,1,99999,200.0000,174.1800,,,,,675,105,True,EA,Each(es)
NY Medicaid,,Leg Bag,DYNC1674H,Purchase,A4357,1,99999,10.2900,10.2900,,,,,1522,105,True,EA,Each(es)
NY Medicaid,Urologicals,DYNC1810H,DYNC1810H,Purchase,A4310,1,99999,2.1500,2.1500,,,,,1658,105,True,,
NY Medicaid,Bathroom Aids,Straight tip urine catheter,DYND10700,Purchase,A4351,1,99999,2.2700,2.2700,,,,,1518,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,Medline Catheter,DYND10700 Case,Purchase,A4351,1,99999,2.2700,2.2700,,,,,1519,105,True,CA,Case(s)
NY Medicaid,Bathroom Aids,"Intermittent / Urethral Vinyl Catheter, Male",DYND10724,Purchase,A4351,1,99999,2.2700,2.2700,,,,,1482,105,True,CA,Case(s)
NY Medicaid,Bathroom Aids,"Intermittent / Urethral Vinyl Catheter, Male",DYND10724H,Purchase,A4351,1,99999,2.2700,2.2700,,,,,1481,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,"Foley Catheter, 100% Silicone, 16 Fr, 10 mL, 2-Way",DYND11502H,Purchase,A4344,1,99999,7.0000,6.1900,,,,,1666,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,"Foley Catheter, 100% Silicone, 18 Fr, 10 mL, 2-Way",DYND11503H,Purchase,A4344,1,99999,7.0000,6.1900,,,,,1673,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,Cath indw foley 2 way silicn,DYND11506H,Purchase,A4344,1,99999,1.0000,1.0000,,,,,1664,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,External Male Catheter,DYND12301H,Purchase,A4349,1,99999,2.0000,1.5300,,,,,1670,105,True,,
NY Medicaid,,"Urinary drainage bag, leg or abdomen, vinyl, with",DYND12574H,Purchase,A4358,1,99999,5.0000,4.1700,,,,,1611,105,True,EA,Each(es)
NY Medicaid,,"Urinary drainage bag, leg or abdomen, vinyl, with",DYND12578H,Purchase,A4358,1,99999,5.0000,4.1700,,,,,1610,105,True,EA,Each(es)
NY Medicaid,,Irrigation Trays,DYND20300H,Purchase,A4320,1,99999,2.0000,1.6200,,,,,1614,105,True,,
NY Medicaid,Bathroom Aids,External Male Catheter,DYND23400,Purchase,A4349,1,99999,2.0000,1.5330,,,,,1668,105,True,,
NY Medicaid,Bathroom Aids,External Male Catheter,DYND23400H,Purchase,A4349,1,99999,2.0000,1.5300,,,,,1669,105,True,,
NY Medicaid,Bathroom Aids,External Catheter29MM (CASE),DYND23402,Purchase,A4349,1,99999,2.0000,1.5300,,,,,1674,105,True,,
NY Medicaid,Bathroom Aids,External Male Catheter,DYND23402H,Purchase,A4349,1,99999,2.0000,1.5300,,,,,1675,105,True,,
NY Medicaid,Bathroom Aids,Condom Catheter,DYND23404H,Purchase,A4349,1,99999,3.2880,1.5300,,,,,1607,105,True,,
NY Medicaid,Urologicals,Silicone Condom Catheter,DYND23408,Purchase,A4349,1,99999,1.5300,1.5300,,,,,1662,105,True,BX,Box(es)
NY Medicaid,Bathroom Aids,Silicone Condom Catheter,DYND23408H,Purchase,A4349,1,99999,1.5300,1.5300,,,,,1663,105,True,,
NY Medicaid,Ambulatory Aids,CANE,E0100,Purchase,E0100,1,99999,30.9480,12.0000,NU,,,,429,105,True,,
NY Medicaid,Ambulatory Aids,CANE - MEDLINE,E0100 - MEDLINE CANE,Purchase,E0100,1,99999,30.9480,12.0000,NU,,,,483,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,CANE,E0105DONOTUSETHISITE,Purchase,E0105,1,99999,72.1080,18.7500,NU,,,,430,105,True,,
NY Medicaid,Ambulatory Aids,CRUTCHES,E0110,Purchase,E0110,1,99999,113.9160,58.9300,NU,,,,431,105,True,,
NY Medicaid,Ambulatory Aids,CRUTCH FOREARM,E0111,Purchase,E0111,1,99999,74.4000,29.4600,NU,,,,432,105,True,,
NY Medicaid,Ambulatory Aids,CRUTCHES UNDERARM,E0112,Purchase,E0112,1,99999,54.3360,23.9300,NU,,,,433,105,True,,
NY Medicaid,Ambulatory Aids,CRUTCH UNDERARM,E0113,Purchase,E0113,1,99999,31.0440,11.9600,NU,,,,434,105,True,,
NY Medicaid,Ambulatory Aids,CRUTCHES UNDERARM,E0114,Purchase,E0114,1,99999,64.5720,23.3800,NU,,,,435,105,True,,
NY Medicaid,Ambulatory Aids,CRUTCH,E0116,Purchase,E0116,1,99999,34.6320,11.6900,NU,,,,436,105,True,,
NY Medicaid,Ambulatory Aids,Knee Scooter,E0118,Purchase,E0118,1,99999,205.0000,177.4600,NU,,,,891,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,"WALKER, RIGID (PICKUP), ADJUSTABLE OR FIXED HEIGHT",E0130,Purchase,E0130,1,99999,74.7000,37.3300,NU,,,,468,105,True,,
NY Medicaid,Bathroom Aids,"WALKER, FOLDING (PICKUP), ADJUSTABLE OR FIXED HEIG",E0135,Purchase,E0135,1,99999,84.4440,47.6300,NU,,,,469,105,True,,
NY Medicaid,Supplies - Medical/Surgical,"WALKER, RIGID, WHEELED, ADJUSTABLE OR FIXED HEIGHT",E0141,Purchase,E0141,1,99999,105.6600,104.2400,NU,,,,471,105,True,,
NY Medicaid,Ambulatory Aids,"WALKER, ADULT, WHEELED",E0143,Purchase,E0143,1,99999,108.7800,92.2100,NU,,,,484,105,True,,
NY Medicaid,Ambulatory Aids,"WALKER, FOLDING, WHEELED, MEDLINE, CASE",E0143 - MEDLINE - CS,Purchase,E0143,1,99999,108.7800,92.2100,NU,,,,472,105,True,,
NY Medicaid,Ambulatory Aids,"WALKER, ENCLOSED, FOUR SIDED FRAMED, RIGID OR FOLD",E0144,Purchase,E0144,1,99999,360.1800,287.9100,NU,,,,473,105,True,,
NY Medicaid,Ambulatory Aids,"WALKER, HEAVY DUTY, MULTIPLE BRAKING SYSTEM, VARIA",E0147,Purchase,E0147,1,99999,644.8680,306.7000,NU,,,,474,105,True,,
NY Medicaid,Ambulatory Aids,"WALKER, HEAVY DUTY, WITHOUT WHEELS, RIGID OR FOLDI",E0148,Purchase,E0148,1,99999,137.3880,114.8700,NU,,,,475,105,True,,
NY Medicaid,Ambulatory Aids,"PLATFORM ATTACHMENT, WALKER, EACH",E0154,Purchase,E0154,1,99999,73.7400,57.1500,NU,,,,477,105,True,,
NY Medicaid,Ambulatory Aids,"WHEEL ATTACHMENT, RIGID PICK-UP WALKER, PER PAIR",E0155,Purchase,E0155,1,99999,31.3560,24.2500,NU,,,,478,105,True,,
NY Medicaid,Ambulatory Aids,"SEAT ATTACHMENT, WALKER",E0156,Purchase,E0156,1,99999,27.5640,23.9000,NU,,,,479,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,"CRUTCH ATTACHMENT, WALKER, EACH",E0157,Purchase,E0157,1,99999,83.9640,20.0900,NU,,,,480,105,True,,
NY Medicaid,Ambulatory Aids,"LEG EXTENSIONS FOR WALKER, PER SET OF FOUR (4)",E0158,Purchase,E0158,1,99999,32.1960,,NU,,,,481,105,True,,
NY Medicaid,Ambulatory Aids,"BRAKE ATTACHMENT FOR WHEELED WALKER, REPLACEMENT,",E0159,Purchase,E0159,1,99999,21.3840,14.9200,NU,,,,482,105,True,,
NY Medicaid,Bathroom Aids,Commode Chair,E0163,Purchase,E0163,1,99999,117.3480,103.6300,NU,,,,488,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,Commode Chair,E0165,Purchase,E0165,1,99999,200.0000,174.1800,,,,,489,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,Commode Chair,E0168,Purchase,E0168,1,99999,200.0000,153.5200,,,,,490,105,True,EA,Each(es)
NY Medicaid,,ALTERATING PRESSURE PAD WITH PUMP,E0181,Purchase,E0181,1,99999,140.0000,121.0000,NU,,,,718,105,True,EA,Each(es)
NY Medicaid,,Dry pressure mattress,E0184,Purchase,E0184,1,99999,154.6600,154.6600,,,,,1686,105,True,,
NY Medicaid,Ambulatory Aids,Gel Pressure Pad for Mattress,E0185,Purchase,E0185,1,99999,165.7400,165.7400,NU,,,,491,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,Air Pressure Mattress,E0186,Purchase,E0186,1,99999,110.0000,91.5500,,,,,492,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,Gel Pressure Mattress,E0196,Purchase,E0196,1,99999,100.0000,74.0000,,,,,493,105,True,EA,Each(es)
NY Medicaid,,Electric heat pad standard,E0210,Purchase,E0210,1,99999,14.4000,14.4000,NU,,,,1135,105,True,,
NY Medicaid,Bathroom Aids,"BATH/SHOWER CHAIR, WITH OR WITHOUT WHEEL",E0240,Purchase,E0240,1,99999,38.7200,38.7200,NU,,,,460,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,BATHTUB WALL RAIL EACH,E0241,Purchase,E0241,1,99999,27.3400,27.3400,,,,,461,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,SUCTION CUP GRAB BAR,E0241 SUCTION,Purchase,E0241,1,99999,27.0700,27.0700,NU,,,,991,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,RAISED TOILET SEAT,E0244,Purchase,E0244,1,99999,39.9900,20.9900,NU,,,,463,105,True,,
NY Medicaid,Bathroom Aids,TUB STOOL OR BENCH,E0245,Purchase,E0245,1,99999,28.7900,28.7900,NU,,,,464,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,TRANSFER TUB RAIL ATTACHMENT,E0246,Purchase,E0246,1,99999,48.5800,48.5800,,,,,465,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,TRANSFER BENCH FOR TUB OR TOILET WITH OR,E0247,Purchase,E0247,1,99999,89.9900,89.8300,NU,,,,466,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,"TRANSFER BENCH, HEAVY DUTY, FOR TUB OR T",E0248,Purchase,E0248,1,99999,170.3400,170.3400,NU,,,,467,105,True,EA,Each(es)
NY Medicaid,Bathroom Aids,"TRANSFER BENCH, HEAVY DUTY, FOR TUB OR T",E0248 Transfer bench,Purchase,E0248,1,99999,170.3400,170.3400,NU,,,,1270,105,True,EA,Each(es)
NY Medicaid,Beds,Hospital Bed,E0261,Rental,E0261,1,1,128.8680,90.4800,RR,KH,KX,,52,105,True,EA,Each(es)
NY Medicaid,Beds,Hospital Bed,E0261,Purchase,E0261,1,99999,1199.0000,713.9700,NU,,,,52,105,True,EA,Each(es)
NY Medicaid,Beds - Components,Mattress,E0271,Purchase,E0271,1,99999,204.6840,157.2100,NU,,,,64,105,True,EA,Each(es)
NY Medicaid,Beds - Components,"Mattress, Innerspring",E0271InnerspringMat,Purchase,E0271,1,99999,204.6840,157.2100,NU,,,,504,105,True,EA,Each(es)
